DATETIME,LOAD
10APR2013:21:15:00,1374
10APR2013:21:30:00,1366
10APR2013:21:45:00,1342
10APR2013:22:00:00,1326
10APR2013:22:15:00,1318
10APR2013:22:30:00,1312
10APR2013:22:45:00,1308
10APR2013:23:00:00,1299
10APR2013:23:15:00,1290
10APR2013:23:30:00,1277
10APR2013:23:45:00,1261
11APR2013:00:00:00,1244
11APR2013:00:15:00,1209
11APR2013:00:30:00,1175
11APR2013:00:45:00,1148
11APR2013:01:00:00,1116
11APR2013:01:15:00,1083
11APR2013:01:30:00,1054
11APR2013:01:45:00,1026
11APR2013:02:00:00,1009
11APR2013:02:15:00,987
11APR2013:02:30:00,973
11APR2013:02:45:00,962
11APR2013:03:00:00,946
11APR2013:03:15:00,938
11APR2013:03:30:00,929
11APR2013:03:45:00,921
11APR2013:04:00:00,910
11APR2013:04:15:00,907
11APR2013:04:30:00,900
11APR2013:04:45:00,896
11APR2013:05:00:00,896
11APR2013:05:15:00,899
11APR2013:05:30:00,902
11APR2013:05:45:00,907
11APR2013:06:00:00,914
11APR2013:06:15:00,926
11APR2013:06:30:00,918
11APR2013:06:45:00,919
11APR2013:07:00:00,926
11APR2013:07:15:00,938
11APR2013:07:30:00,950
11APR2013:07:45:00,967
11APR2013:08:00:00,986
11APR2013:08:15:00,1009
11APR2013:08:30:00,1041
11APR2013:08:45:00,1068
11APR2013:09:00:00,1109
11APR2013:09:15:00,1146
11APR2013:09:30:00,1194
11APR2013:09:45:00,1226
11APR2013:10:00:00,1262
11APR2013:10:15:00,1280
11APR2013:10:30:00,1301
11APR2013:10:45:00,1317
11APR2013:11:00:00,1339
11APR2013:11:15:00,1342
11APR2013:11:30:00,1352
11APR2013:11:45:00,1356
11APR2013:12:00:00,1355
11APR2013:12:15:00,1360
11APR2013:12:30:00,1354
11APR2013:12:45:00,1347
11APR2013:13:00:00,1337
11APR2013:13:15:00,1308
11APR2013:13:30:00,1289
11APR2013:13:45:00,1286
11APR2013:14:00:00,1284
11APR2013:14:15:00,1297
11APR2013:14:30:00,1302
11APR2013:14:45:00,1300
11APR2013:15:00:00,1298
11APR2013:15:15:00,1298
11APR2013:15:30:00,1288
11APR2013:15:45:00,1286
11APR2013:16:00:00,1278
11APR2013:16:15:00,1277
11APR2013:16:30:00,1275
11APR2013:16:45:00,1274
11APR2013:17:00:00,1268
11APR2013:17:15:00,1264
11APR2013:17:30:00,1251
11APR2013:17:45:00,1241
11APR2013:18:00:00,1231
11APR2013:18:15:00,1228
11APR2013:18:30:00,1232
11APR2013:18:45:00,1246
11APR2013:19:00:00,1280
11APR2013:19:15:00,1325
11APR2013:19:30:00,1360
11APR2013:19:45:00,1373
11APR2013:20:00:00,1373
11APR2013:20:15:00,1367
11APR2013:20:30:00,1364
11APR2013:20:45:00,1356
11APR2013:21:00:00,1352
11APR2013:21:15:00,1342
11APR2013:21:30:00,1330
11APR2013:21:45:00,1316
11APR2013:22:00:00,1308
11APR2013:22:15:00,1299
11APR2013:22:30:00,1294
11APR2013:22:45:00,1286
11APR2013:23:00:00,1286
11APR2013:23:15:00,1273
11APR2013:23:30:00,1267
11APR2013:23:45:00,1249
12APR2013:00:00:00,1227
12APR2013:00:15:00,1195
12APR2013:00:30:00,1158
12APR2013:00:45:00,1126
12APR2013:01:00:00,1093
12APR2013:01:15:00,1064
12APR2013:01:30:00,1035
12APR2013:01:45:00,1013
12APR2013:02:00:00,995
12APR2013:02:15:00,983
12APR2013:02:30:00,969
12APR2013:02:45:00,956
12APR2013:03:00:00,944
12APR2013:03:15:00,934
12APR2013:03:30:00,922
12APR2013:03:45:00,911
12APR2013:04:00:00,902
12APR2013:04:15:00,895
12APR2013:04:30:00,888
12APR2013:04:45:00,886
12APR2013:05:00:00,884
12APR2013:05:15:00,888
12APR2013:05:30:00,894
12APR2013:05:45:00,905
12APR2013:06:00:00,921
12APR2013:06:15:00,935
12APR2013:06:30:00,942
12APR2013:06:45:00,939
12APR2013:07:00:00,952
12APR2013:07:15:00,969
12APR2013:07:30:00,993
12APR2013:07:45:00,1014
12APR2013:08:00:00,1048
12APR2013:08:15:00,1088
12APR2013:08:30:00,1129
12APR2013:08:45:00,1174
12APR2013:09:00:00,1228
12APR2013:09:15:00,1281
12APR2013:09:30:00,1334
12APR2013:09:45:00,1383
12APR2013:10:00:00,1427
12APR2013:10:15:00,1464
12APR2013:10:30:00,1492
12APR2013:10:45:00,1511
12APR2013:11:00:00,1536
12APR2013:11:15:00,1549
12APR2013:11:30:00,1556
12APR2013:11:45:00,1563
12APR2013:12:00:00,1564
12APR2013:12:15:00,1566
12APR2013:12:30:00,1564
12APR2013:12:45:00,1547
12APR2013:13:00:00,1534
12APR2013:13:15:00,1497
12APR2013:13:30:00,1471
12APR2013:13:45:00,1463
12APR2013:14:00:00,1469
12APR2013:14:15:00,1481
12APR2013:14:30:00,1504
12APR2013:14:45:00,1509
12APR2013:15:00:00,1514
12APR2013:15:15:00,1519
12APR2013:15:30:00,1512
12APR2013:15:45:00,1508
12APR2013:16:00:00,1507
12APR2013:16:15:00,1506
12APR2013:16:30:00,1502
12APR2013:16:45:00,1500
12APR2013:17:00:00,1491
12APR2013:17:15:00,1485
12APR2013:17:30:00,1468
12APR2013:17:45:00,1452
12APR2013:18:00:00,1432
12APR2013:18:15:00,1412
12APR2013:18:30:00,1407
12APR2013:18:45:00,1409
12APR2013:19:00:00,1432
12APR2013:19:15:00,1463
12APR2013:19:30:00,1485
12APR2013:19:45:00,1493
12APR2013:20:00:00,1484
12APR2013:20:15:00,1478
12APR2013:20:30:00,1466
12APR2013:20:45:00,1447
12APR2013:21:00:00,1437
12APR2013:21:15:00,1412
12APR2013:21:30:00,1397
12APR2013:21:45:00,1378
12APR2013:22:00:00,1357
12APR2013:22:15:00,1341
12APR2013:22:30:00,1339
12APR2013:22:45:00,1328
12APR2013:23:00:00,1331
12APR2013:23:15:00,1321
12APR2013:23:30:00,1312
12APR2013:23:45:00,1296
13APR2013:00:00:00,1278
13APR2013:00:15:00,1244
13APR2013:00:30:00,1215
13APR2013:00:45:00,1181
13APR2013:01:00:00,1149
13APR2013:01:15:00,1111
13APR2013:01:30:00,1083
13APR2013:01:45:00,1054
13APR2013:02:00:00,1032
13APR2013:02:15:00,1010
13APR2013:02:30:00,996
13APR2013:02:45:00,983
13APR2013:03:00:00,971
13APR2013:03:15:00,959
13APR2013:03:30:00,947
13APR2013:03:45:00,941
13APR2013:04:00:00,930
13APR2013:04:15:00,923
13APR2013:04:30:00,916
13APR2013:04:45:00,913
13APR2013:05:00:00,910
13APR2013:05:15:00,908
13APR2013:05:30:00,910
13APR2013:05:45:00,918
13APR2013:06:00:00,925
13APR2013:06:15:00,934
13APR2013:06:30:00,924
13APR2013:06:45:00,924
13APR2013:07:00:00,927
13APR2013:07:15:00,942
13APR2013:07:30:00,960
13APR2013:07:45:00,973
13APR2013:08:00:00,992
13APR2013:08:15:00,1025
13APR2013:08:30:00,1062
13APR2013:08:45:00,1103
13APR2013:09:00:00,1155
13APR2013:09:15:00,1208
13APR2013:09:30:00,1256
13APR2013:09:45:00,1299
13APR2013:10:00:00,1335
13APR2013:10:15:00,1375
13APR2013:10:30:00,1403
13APR2013:10:45:00,1426
13APR2013:11:00:00,1448
13APR2013:11:15:00,1456
13APR2013:11:30:00,1469
13APR2013:11:45:00,1473
13APR2013:12:00:00,1468
13APR2013:12:15:00,1484
13APR2013:12:30:00,1481
13APR2013:12:45:00,1473
13APR2013:13:00:00,1463
13APR2013:13:15:00,1436
13APR2013:13:30:00,1410
13APR2013:13:45:00,1411
13APR2013:14:00:00,1419
13APR2013:14:15:00,1429
13APR2013:14:30:00,1437
13APR2013:14:45:00,1440
13APR2013:15:00:00,1443
13APR2013:15:15:00,1443
13APR2013:15:30:00,1443
13APR2013:15:45:00,1439
13APR2013:16:00:00,1433
13APR2013:16:15:00,1436
13APR2013:16:30:00,1425
13APR2013:16:45:00,1429
13APR2013:17:00:00,1416
13APR2013:17:15:00,1413
13APR2013:17:30:00,1398
13APR2013:17:45:00,1385
13APR2013:18:00:00,1371
13APR2013:18:15:00,1360
13APR2013:18:30:00,1361
13APR2013:18:45:00,1367
13APR2013:19:00:00,1392
13APR2013:19:15:00,1442
13APR2013:19:30:00,1473
13APR2013:19:45:00,1482
13APR2013:20:00:00,1479
13APR2013:20:15:00,1472
13APR2013:20:30:00,1464
13APR2013:20:45:00,1460
13APR2013:21:00:00,1446
13APR2013:21:15:00,1430
13APR2013:21:30:00,1406
13APR2013:21:45:00,1386
13APR2013:22:00:00,1375
13APR2013:22:15:00,1364
13APR2013:22:30:00,1364
13APR2013:22:45:00,1363
13APR2013:23:00:00,1357
13APR2013:23:15:00,1356
13APR2013:23:30:00,1355
13APR2013:23:45:00,1339
14APR2013:00:00:00,1319
14APR2013:00:15:00,1295
14APR2013:00:30:00,1270
14APR2013:00:45:00,1240
14APR2013:01:00:00,1208
14APR2013:01:15:00,1174
14APR2013:01:30:00,1144
14APR2013:01:45:00,1116
14APR2013:02:00:00,1082
14APR2013:02:15:00,1061
14APR2013:02:30:00,1043
14APR2013:02:45:00,1027
14APR2013:03:00:00,1009
14APR2013:03:15:00,997
14APR2013:03:30:00,985
14APR2013:03:45:00,973
14APR2013:04:00:00,961
14APR2013:04:15:00,953
14APR2013:04:30:00,944
14APR2013:04:45:00,939
14APR2013:05:00:00,937
14APR2013:05:15:00,939
14APR2013:05:30:00,937
14APR2013:05:45:00,912
14APR2013:06:00:00,921
14APR2013:06:15:00,928
14APR2013:06:30:00,917
14APR2013:06:45:00,907
14APR2013:07:00:00,909
14APR2013:07:15:00,910
14APR2013:07:30:00,921
14APR2013:07:45:00,927
14APR2013:08:00:00,938
14APR2013:08:15:00,955
14APR2013:08:30:00,969
14APR2013:08:45:00,981
14APR2013:09:00:00,1009
14APR2013:09:15:00,1032
14APR2013:09:30:00,1055
14APR2013:09:45:00,1079
14APR2013:10:00:00,1104
14APR2013:10:15:00,1124
14APR2013:10:30:00,1147
14APR2013:10:45:00,1167
14APR2013:11:00:00,1182
14APR2013:11:15:00,1191
14APR2013:11:30:00,1198
14APR2013:11:45:00,1203
14APR2013:12:00:00,1201
14APR2013:12:15:00,1211
14APR2013:12:30:00,1210
14APR2013:12:45:00,1209
14APR2013:13:00:00,1204
14APR2013:13:15:00,1189
14APR2013:13:30:00,1172
14APR2013:13:45:00,1167
14APR2013:14:00:00,1166
14APR2013:14:15:00,1164
14APR2013:14:30:00,1160
14APR2013:14:45:00,1155
14APR2013:15:00:00,1111
14APR2013:15:15:00,1120
14APR2013:15:30:00,1125
14APR2013:15:45:00,1122
14APR2013:16:00:00,1117
14APR2013:16:15:00,1117
14APR2013:16:30:00,1111
14APR2013:16:45:00,1107
14APR2013:17:00:00,1097
14APR2013:17:15:00,1091
14APR2013:17:30:00,1083
14APR2013:17:45:00,1081
14APR2013:18:00:00,1074
14APR2013:18:15:00,1078
14APR2013:18:30:00,1082
14APR2013:18:45:00,1100
14APR2013:19:00:00,1129
14APR2013:19:15:00,1196
14APR2013:19:30:00,1249
14APR2013:19:45:00,1265
14APR2013:20:00:00,1269
14APR2013:20:15:00,1271
14APR2013:20:30:00,1278
14APR2013:20:45:00,1283
14APR2013:21:00:00,1287
14APR2013:21:15:00,1286
14APR2013:21:30:00,1288
14APR2013:21:45:00,1285
14APR2013:22:00:00,1286
14APR2013:22:15:00,1288
14APR2013:22:30:00,1294
14APR2013:22:45:00,1298
14APR2013:23:00:00,1307
14APR2013:23:15:00,1309
14APR2013:23:30:00,1306
14APR2013:23:45:00,1294
15APR2013:00:00:00,1278
15APR2013:00:15:00,1251
15APR2013:00:30:00,1220
15APR2013:00:45:00,1180
15APR2013:01:00:00,1148
15APR2013:01:15:00,1109
15APR2013:01:30:00,1085
15APR2013:01:45:00,1058
15APR2013:02:00:00,1032
15APR2013:02:15:00,1017
15APR2013:02:30:00,999
15APR2013:02:45:00,982
15APR2013:03:00:00,966
15APR2013:03:15:00,953
15APR2013:03:30:00,946
15APR2013:03:45:00,934
15APR2013:04:00:00,928
15APR2013:04:15:00,920
15APR2013:04:30:00,914
15APR2013:04:45:00,909
15APR2013:05:00:00,905
15APR2013:05:15:00,908
15APR2013:05:30:00,910
15APR2013:05:45:00,920
15APR2013:06:00:00,930
15APR2013:06:15:00,944
15APR2013:06:30:00,944
15APR2013:06:45:00,945
15APR2013:07:00:00,957
15APR2013:07:15:00,975
15APR2013:07:30:00,997
15APR2013:07:45:00,1020
15APR2013:08:00:00,1048
15APR2013:08:15:00,1085
15APR2013:08:30:00,1132
15APR2013:08:45:00,1180
15APR2013:09:00:00,1226
15APR2013:09:15:00,1285
15APR2013:09:30:00,1340
15APR2013:09:45:00,1383
15APR2013:10:00:00,1423
15APR2013:10:15:00,1458
15APR2013:10:30:00,1482
15APR2013:10:45:00,1505
15APR2013:11:00:00,1529
15APR2013:11:15:00,1550
15APR2013:11:30:00,1552
15APR2013:11:45:00,1554
15APR2013:12:00:00,1548
15APR2013:12:15:00,1550
15APR2013:12:30:00,1539
15APR2013:12:45:00,1525
15APR2013:13:00:00,1510
15APR2013:13:15:00,1465
15APR2013:13:30:00,1441
15APR2013:13:45:00,1434
15APR2013:14:00:00,1442
15APR2013:14:15:00,1457
15APR2013:14:30:00,1470
15APR2013:14:45:00,1472
15APR2013:15:00:00,1480
15APR2013:15:15:00,1484
15APR2013:15:30:00,1481
15APR2013:15:45:00,1482
15APR2013:16:00:00,1471
15APR2013:16:15:00,1473
15APR2013:16:30:00,1471
15APR2013:16:45:00,1466
15APR2013:17:00:00,1458
15APR2013:17:15:00,1451
15APR2013:17:30:00,1434
15APR2013:17:45:00,1421
15APR2013:18:00:00,1403
15APR2013:18:15:00,1382
15APR2013:18:30:00,1373
15APR2013:18:45:00,1371
15APR2013:19:00:00,1381
15APR2013:19:15:00,1417
15APR2013:19:30:00,1444
15APR2013:19:45:00,1451
15APR2013:20:00:00,1447
15APR2013:20:15:00,1441
15APR2013:20:30:00,1431
15APR2013:20:45:00,1424
15APR2013:21:00:00,1409
15APR2013:21:15:00,1387
15APR2013:21:30:00,1375
15APR2013:21:45:00,1349
15APR2013:22:00:00,1335
15APR2013:22:15:00,1328
15APR2013:22:30:00,1329
15APR2013:22:45:00,1323
15APR2013:23:00:00,1323
15APR2013:23:15:00,1315
15APR2013:23:30:00,1307
15APR2013:23:45:00,1293
16APR2013:00:00:00,1269
16APR2013:00:15:00,1234
16APR2013:00:30:00,1195
16APR2013:00:45:00,1157
16APR2013:01:00:00,1127
16APR2013:01:15:00,1098
16APR2013:01:30:00,1069
16APR2013:01:45:00,1044
16APR2013:02:00:00,1022
16APR2013:02:15:00,1000
16APR2013:02:30:00,988
16APR2013:02:45:00,976
16APR2013:03:00:00,962
16APR2013:03:15:00,952
16APR2013:03:30:00,940
16APR2013:03:45:00,933
16APR2013:04:00:00,924
16APR2013:04:15:00,917
16APR2013:04:30:00,908
16APR2013:04:45:00,904
16APR2013:05:00:00,901
16APR2013:05:15:00,905
16APR2013:05:30:00,906
16APR2013:05:45:00,916
16APR2013:06:00:00,927
16APR2013:06:15:00,935
16APR2013:06:30:00,938
16APR2013:06:45:00,946
16APR2013:07:00:00,956
16APR2013:07:15:00,974
16APR2013:07:30:00,995
16APR2013:07:45:00,1020
16APR2013:08:00:00,1045
16APR2013:08:15:00,1087
16APR2013:08:30:00,1124
16APR2013:08:45:00,1173
16APR2013:09:00:00,1221
16APR2013:09:15:00,1274
16APR2013:09:30:00,1328
16APR2013:09:45:00,1365
16APR2013:10:00:00,1401
16APR2013:10:15:00,1439
16APR2013:10:30:00,1471
16APR2013:10:45:00,1495
16APR2013:11:00:00,1516
16APR2013:11:15:00,1525
16APR2013:11:30:00,1527
16APR2013:11:45:00,1525
16APR2013:12:00:00,1529
16APR2013:12:15:00,1530
16APR2013:12:30:00,1524
16APR2013:12:45:00,1510
16APR2013:13:00:00,1491
16APR2013:13:15:00,1457
16APR2013:13:30:00,1434
16APR2013:13:45:00,1426
16APR2013:14:00:00,1436
16APR2013:14:15:00,1445
16APR2013:14:30:00,1459
16APR2013:14:45:00,1457
16APR2013:15:00:00,1458
16APR2013:15:15:00,1462
16APR2013:15:30:00,1458
16APR2013:15:45:00,1456
16APR2013:16:00:00,1455
16APR2013:16:15:00,1454
16APR2013:16:30:00,1451
16APR2013:16:45:00,1452
16APR2013:17:00:00,1445
16APR2013:17:15:00,1442
16APR2013:17:30:00,1428
16APR2013:17:45:00,1414
16APR2013:18:00:00,1396
16APR2013:18:15:00,1389
16APR2013:18:30:00,1369
16APR2013:18:45:00,1372
16APR2013:19:00:00,1385
16APR2013:19:15:00,1424
16APR2013:19:30:00,1452
16APR2013:19:45:00,1460
16APR2013:20:00:00,1458
16APR2013:20:15:00,1447
16APR2013:20:30:00,1433
16APR2013:20:45:00,1418
16APR2013:21:00:00,1408
16APR2013:21:15:00,1382
16APR2013:21:30:00,1369
16APR2013:21:45:00,1351
16APR2013:22:00:00,1330
16APR2013:22:15:00,1315
16APR2013:22:30:00,1312
16APR2013:22:45:00,1312
16APR2013:23:00:00,1307
16APR2013:23:15:00,1297
16APR2013:23:30:00,1284
16APR2013:23:45:00,1265
17APR2013:00:00:00,1242
17APR2013:00:15:00,1205
17APR2013:00:30:00,1177
17APR2013:00:45:00,1147
17APR2013:01:00:00,1111
17APR2013:01:15:00,1081
17APR2013:01:30:00,1055
17APR2013:01:45:00,1026
17APR2013:02:00:00,1008
17APR2013:02:15:00,987
17APR2013:02:30:00,976
17APR2013:02:45:00,963
17APR2013:03:00:00,949
17APR2013:03:15:00,939
17APR2013:03:30:00,929
17APR2013:03:45:00,920
17APR2013:04:00:00,912
17APR2013:04:15:00,901
17APR2013:04:30:00,899
17APR2013:04:45:00,895
17APR2013:05:00:00,896
17APR2013:05:15:00,895
17APR2013:05:30:00,898
17APR2013:05:45:00,907
17APR2013:06:00:00,917
17APR2013:06:15:00,932
17APR2013:06:30:00,935
17APR2013:06:45:00,942
17APR2013:07:00:00,951
17APR2013:07:15:00,969
17APR2013:07:30:00,991
17APR2013:07:45:00,1012
17APR2013:08:00:00,1039
17APR2013:08:15:00,1079
17APR2013:08:30:00,1124
17APR2013:08:45:00,1174
17APR2013:09:00:00,1219
17APR2013:09:15:00,1273
17APR2013:09:30:00,1322
17APR2013:09:45:00,1382
17APR2013:10:00:00,1423
17APR2013:10:15:00,1449
17APR2013:10:30:00,1474
17APR2013:10:45:00,1496
17APR2013:11:00:00,1512
17APR2013:11:15:00,1528
17APR2013:11:30:00,1533
17APR2013:11:45:00,1538
17APR2013:12:00:00,1535
17APR2013:12:15:00,1532
17APR2013:12:30:00,1528
17APR2013:12:45:00,1516
17APR2013:13:00:00,1497
17APR2013:13:15:00,1457
17APR2013:13:30:00,1435
17APR2013:13:45:00,1434
17APR2013:14:00:00,1433
17APR2013:14:15:00,1446
17APR2013:14:30:00,1460
17APR2013:14:45:00,1463
17APR2013:15:00:00,1468
17APR2013:15:15:00,1463
17APR2013:15:30:00,1468
17APR2013:15:45:00,1465
17APR2013:16:00:00,1452
17APR2013:16:15:00,1455
17APR2013:16:30:00,1450
17APR2013:16:45:00,1448
17APR2013:17:00:00,1448
17APR2013:17:15:00,1448
17APR2013:17:30:00,1433
17APR2013:17:45:00,1412
17APR2013:18:00:00,1394
17APR2013:18:15:00,1385
17APR2013:18:30:00,1370
17APR2013:18:45:00,1368
17APR2013:19:00:00,1387
17APR2013:19:15:00,1428
17APR2013:19:30:00,1461
17APR2013:19:45:00,1469
17APR2013:20:00:00,1462
17APR2013:20:15:00,1452
17APR2013:20:30:00,1445
17APR2013:20:45:00,1429
17APR2013:21:00:00,1417
17APR2013:21:15:00,1387
17APR2013:21:30:00,1371
17APR2013:21:45:00,1347
17APR2013:22:00:00,1336
17APR2013:22:15:00,1316
17APR2013:22:30:00,1315
17APR2013:22:45:00,1309
17APR2013:23:00:00,1307
17APR2013:23:15:00,1297
17APR2013:23:30:00,1283
17APR2013:23:45:00,1264
18APR2013:00:00:00,1239
18APR2013:00:15:00,1205
18APR2013:00:30:00,1172
18APR2013:00:45:00,1143
18APR2013:01:00:00,1106
18APR2013:01:15:00,1072
18APR2013:01:30:00,1050
18APR2013:01:45:00,1023
18APR2013:02:00:00,999
18APR2013:02:15:00,984
18APR2013:02:30:00,971
18APR2013:02:45:00,957
18APR2013:03:00:00,944
18APR2013:03:15:00,936
18APR2013:03:30:00,927
18APR2013:03:45:00,919
18APR2013:04:00:00,909
18APR2013:04:15:00,904
18APR2013:04:30:00,896
18APR2013:04:45:00,892
18APR2013:05:00:00,893
18APR2013:05:15:00,894
18APR2013:05:30:00,898
18APR2013:05:45:00,907
18APR2013:06:00:00,921
18APR2013:06:15:00,931
18APR2013:06:30:00,933
18APR2013:06:45:00,941
18APR2013:07:00:00,951
18APR2013:07:15:00,971
18APR2013:07:30:00,1001
18APR2013:07:45:00,1021
18APR2013:08:00:00,1049
18APR2013:08:15:00,1088
18APR2013:08:30:00,1138
18APR2013:08:45:00,1178
18APR2013:09:00:00,1223
18APR2013:09:15:00,1274
18APR2013:09:30:00,1322
18APR2013:09:45:00,1367
18APR2013:10:00:00,1406
18APR2013:10:15:00,1441
18APR2013:10:30:00,1467
18APR2013:10:45:00,1487
18APR2013:11:00:00,1509
18APR2013:11:15:00,1514
18APR2013:11:30:00,1520
18APR2013:11:45:00,1516
18APR2013:12:00:00,1517
18APR2013:12:15:00,1519
18APR2013:12:30:00,1509
18APR2013:12:45:00,1495
18APR2013:13:00:00,1476
18APR2013:13:15:00,1439
18APR2013:13:30:00,1423
18APR2013:13:45:00,1418
18APR2013:14:00:00,1424
18APR2013:14:15:00,1438
18APR2013:14:30:00,1450
18APR2013:14:45:00,1447
18APR2013:15:00:00,1448
18APR2013:15:15:00,1450
18APR2013:15:30:00,1444
18APR2013:15:45:00,1449
18APR2013:16:00:00,1442
18APR2013:16:15:00,1434
18APR2013:16:30:00,1434
18APR2013:16:45:00,1432
18APR2013:17:00:00,1433
18APR2013:17:15:00,1427
18APR2013:17:30:00,1414
18APR2013:17:45:00,1397
18APR2013:18:00:00,1380
18APR2013:18:15:00,1364
18APR2013:18:30:00,1357
18APR2013:18:45:00,1363
18APR2013:19:00:00,1381
18APR2013:19:15:00,1413
18APR2013:19:30:00,1447
18APR2013:19:45:00,1461
18APR2013:20:00:00,1458
18APR2013:20:15:00,1445
18APR2013:20:30:00,1430
18APR2013:20:45:00,1416
18APR2013:21:00:00,1401
18APR2013:21:15:00,1376
18APR2013:21:30:00,1359
18APR2013:21:45:00,1343
18APR2013:22:00:00,1323
18APR2013:22:15:00,1311
18APR2013:22:30:00,1306
18APR2013:22:45:00,1302
18APR2013:23:00:00,1297
18APR2013:23:15:00,1289
18APR2013:23:30:00,1280
18APR2013:23:45:00,1268
19APR2013:00:00:00,1242
19APR2013:00:15:00,1216
19APR2013:00:30:00,1185
19APR2013:00:45:00,1153
19APR2013:01:00:00,1123
19APR2013:01:15:00,1087
19APR2013:01:30:00,1064
19APR2013:01:45:00,1037
19APR2013:02:00:00,1016
19APR2013:02:15:00,997
19APR2013:02:30:00,984
19APR2013:02:45:00,968
19APR2013:03:00:00,959
19APR2013:03:15:00,948
19APR2013:03:30:00,938
19APR2013:03:45:00,929
19APR2013:04:00:00,920
19APR2013:04:15:00,917
19APR2013:04:30:00,908
19APR2013:04:45:00,907
19APR2013:05:00:00,909
19APR2013:05:15:00,911
19APR2013:05:30:00,911
19APR2013:05:45:00,921
19APR2013:06:00:00,924
19APR2013:06:15:00,934
19APR2013:06:30:00,927
19APR2013:06:45:00,932
19APR2013:07:00:00,940
19APR2013:07:15:00,958
19APR2013:07:30:00,977
19APR2013:07:45:00,999
19APR2013:08:00:00,1025
19APR2013:08:15:00,1061
19APR2013:08:30:00,1102
19APR2013:08:45:00,1151
19APR2013:09:00:00,1197
19APR2013:09:15:00,1244
19APR2013:09:30:00,1295
19APR2013:09:45:00,1343
19APR2013:10:00:00,1388
19APR2013:10:15:00,1417
19APR2013:10:30:00,1448
19APR2013:10:45:00,1471
19APR2013:11:00:00,1485
19APR2013:11:15:00,1500
19APR2013:11:30:00,1503
19APR2013:11:45:00,1501
19APR2013:12:00:00,1506
19APR2013:12:15:00,1501
19APR2013:12:30:00,1502
19APR2013:12:45:00,1486
19APR2013:13:00:00,1465
19APR2013:13:15:00,1420
19APR2013:13:30:00,1396
19APR2013:13:45:00,1387
19APR2013:14:00:00,1386
19APR2013:14:15:00,1401
19APR2013:14:30:00,1416
19APR2013:14:45:00,1425
19APR2013:15:00:00,1425
19APR2013:15:15:00,1431
19APR2013:15:30:00,1427
19APR2013:15:45:00,1426
19APR2013:16:00:00,1421
19APR2013:16:15:00,1420
19APR2013:16:30:00,1418
19APR2013:16:45:00,1419
19APR2013:17:00:00,1404
19APR2013:17:15:00,1404
19APR2013:17:30:00,1397
19APR2013:17:45:00,1374
19APR2013:18:00:00,1369
19APR2013:18:15:00,1353
19APR2013:18:30:00,1344
19APR2013:18:45:00,1358
19APR2013:19:00:00,1378
19APR2013:19:15:00,1415
19APR2013:19:30:00,1445
19APR2013:19:45:00,1453
19APR2013:20:00:00,1450
19APR2013:20:15:00,1441
19APR2013:20:30:00,1438
19APR2013:20:45:00,1421
19APR2013:21:00:00,1402
19APR2013:21:15:00,1381
19APR2013:21:30:00,1362
19APR2013:21:45:00,1345
19APR2013:22:00:00,1331
19APR2013:22:15:00,1311
19APR2013:22:30:00,1306
19APR2013:22:45:00,1306
19APR2013:23:00:00,1308
19APR2013:23:15:00,1296
19APR2013:23:30:00,1289
19APR2013:23:45:00,1276
20APR2013:00:00:00,1253
20APR2013:00:15:00,1227
20APR2013:00:30:00,1196
20APR2013:00:45:00,1163
20APR2013:01:00:00,1126
20APR2013:01:15:00,1098
20APR2013:01:30:00,1073
20APR2013:01:45:00,1044
20APR2013:02:00:00,1028
20APR2013:02:15:00,1008
20APR2013:02:30:00,995
20APR2013:02:45:00,986
20APR2013:03:00:00,976
20APR2013:03:15:00,961
20APR2013:03:30:00,955
20APR2013:03:45:00,943
20APR2013:04:00:00,933
20APR2013:04:15:00,928
20APR2013:04:30:00,919
20APR2013:04:45:00,913
20APR2013:05:00:00,910
20APR2013:05:15:00,914
20APR2013:05:30:00,913
20APR2013:05:45:00,917
20APR2013:06:00:00,923
20APR2013:06:15:00,922
20APR2013:06:30:00,922
20APR2013:06:45:00,922
20APR2013:07:00:00,926
20APR2013:07:15:00,937
20APR2013:07:30:00,958
20APR2013:07:45:00,976
20APR2013:08:00:00,1001
20APR2013:08:15:00,1030
20APR2013:08:30:00,1075
20APR2013:08:45:00,1116
20APR2013:09:00:00,1164
20APR2013:09:15:00,1211
20APR2013:09:30:00,1265
20APR2013:09:45:00,1300
20APR2013:10:00:00,1348
20APR2013:10:15:00,1388
20APR2013:10:30:00,1415
20APR2013:10:45:00,1440
20APR2013:11:00:00,1456
20APR2013:11:15:00,1467
20APR2013:11:30:00,1474
20APR2013:11:45:00,1478
20APR2013:12:00:00,1475
20APR2013:12:15:00,1482
20APR2013:12:30:00,1480
20APR2013:12:45:00,1467
20APR2013:13:00:00,1450
20APR2013:13:15:00,1411
20APR2013:13:30:00,1384
20APR2013:13:45:00,1385
20APR2013:14:00:00,1384
20APR2013:14:15:00,1392
20APR2013:14:30:00,1403
20APR2013:14:45:00,1409
20APR2013:15:00:00,1407
20APR2013:15:15:00,1407
20APR2013:15:30:00,1403
20APR2013:15:45:00,1397
20APR2013:16:00:00,1390
20APR2013:16:15:00,1388
20APR2013:16:30:00,1383
20APR2013:16:45:00,1384
20APR2013:17:00:00,1376
20APR2013:17:15:00,1369
20APR2013:17:30:00,1356
