DATETIME,ACT_HEAT_INDEX,ACT_HUMIDITY,ACT_RAIN,ACT_TEMP,COOL_FACTOR
05APR2013:16:15:00,34.01570211,50.38,0,31.76,4.76
05APR2013:16:30:00,33.67514315,50.46,0,31.56,4.56
05APR2013:16:45:00,33.52667406,50.67,0,31.45,4.45
05APR2013:17:00:00,33.44705523,50.79,0,31.39,4.39
05APR2013:17:15:00,33.00773062,51.35,0,31.07,4.07
05APR2013:17:30:00,32.84427371,51.56,0,30.95,3.95
05APR2013:17:45:00,32.40764265,52.36,0,30.6,3.6
05APR2013:18:00:00,32.16698967,52.68,0,30.42,3.42
05APR2013:18:15:00,31.95592347,52.79,0,30.28,3.28
05APR2013:18:30:00,31.56778964,53.26,0,29.99,2.99
05APR2013:18:45:00,31.31099301,53.63,0,29.79,2.79
05APR2013:19:00:00,31.27110727,54.75,0,29.65,2.65
05APR2013:19:15:00,31.01702198,55.15,0,29.45,2.45
05APR2013:19:30:00,30.81943584,55.81,0,29.26,2.26
05APR2013:19:45:00,30.4489156,56.35,0,28.97,1.97
05APR2013:20:00:00,30.17707708,56.69,0,28.76,1.76
05APR2013:20:15:00,30.02474083,56.78,0,28.65,1.65
05APR2013:20:30:00,29.83245023,57.6,0,28.45,1.45
05APR2013:20:45:00,29.67243153,58.72,0,28.25,1.25
05APR2013:21:00:00,29.52968137,59.92,0,28.06,1.06
05APR2013:21:15:00,29.1907547,60.59,0,27.78,0.78
05APR2013:21:30:00,29.10952314,61.66,0,27.65,0.65
05APR2013:21:45:00,29.08309942,62.74,0,27.56,0.56
05APR2013:22:00:00,29.07428765,64.69,0,27.43,0.43
05APR2013:22:15:00,28.9666899,65.36,0,27.32,0.32
05APR2013:22:30:00,28.73712578,67.39,0,27.06,0.06
05APR2013:22:45:00,28.7080353,68.8,0,26.97,0
05APR2013:23:00:00,28.51052879,70.96,0,26.75,0
05APR2013:23:15:00,27.03577778,72.2,0,26.45,0
05APR2013:23:30:00,26.74680556,73.35,0,26.16,0
05APR2013:23:45:00,26.61516111,75.47,0,25.99,0
06APR2013:00:00:00,26.35135556,76.32,0,25.73,0
06APR2013:00:15:00,26.2078,76.72,0,25.59,0
06APR2013:00:30:00,25.98541667,77.05,0,25.38,0
06APR2013:00:45:00,25.73972778,77.33,0,25.15,0
06APR2013:01:00:00,25.60769444,77.75,0,25.02,0
06APR2013:01:15:00,25.20435,77.89,0,24.65,0
06APR2013:01:30:00,24.99818889,78.42,0,24.45,0
06APR2013:01:45:00,24.90228889,78.96,0,24.35,0
06APR2013:02:00:00,24.66786111,79.25,0,24.13,0
06APR2013:02:15:00,25.51247778,79.58,0,24.89,0
06APR2013:02:30:00,25.40557778,80.12,0,24.78,0
06APR2013:02:45:00,25.30445556,80.46,0,24.68,0
06APR2013:03:00:00,25.19207222,80.79,0,24.57,0
06APR2013:03:15:00,25.13756111,81.23,0,24.51,0
06APR2013:03:30:00,24.8277,81.58,0,24.22,0
06APR2013:03:45:00,24.70301111,81.86,0,24.1,0
06APR2013:04:00:00,24.60949444,82.07,0,24.01,0
06APR2013:04:15:00,24.50024444,82.52,0,23.9,0
06APR2013:04:30:00,24.37712222,82.86,0,23.78,0
06APR2013:04:45:00,24.26317222,83.13,0,23.67,0
06APR2013:05:00:00,24.16675,83.65,0,23.57,0
06APR2013:05:15:00,24.15258333,83.95,0,23.55,0
06APR2013:05:30:00,24.04885,84.19,0,23.45,0
06APR2013:05:45:00,23.93907778,84.62,0,23.34,0
06APR2013:06:00:00,23.81412778,84.89,0,23.22,0
06APR2013:06:15:00,23.7227,85.18,0,23.13,0
06APR2013:06:30:00,23.59957778,85.52,0,23.01,0
06APR2013:06:45:00,23.47645556,85.86,0,22.89,0
06APR2013:07:00:00,23.14355,86.17,0,22.58,0
06APR2013:07:15:00,23.02147222,86.55,0,22.46,0
06APR2013:07:30:00,23.08672222,86.1,0,22.53,0
06APR2013:07:45:00,23.2528,85.72,0,22.69,0
06APR2013:08:00:00,23.45373889,84.99,0,22.89,0
06APR2013:08:15:00,23.79924444,84.32,0,23.22,0
06APR2013:08:30:00,24.01275,83.65,0,23.43,0
06APR2013:08:45:00,24.2729,82.66,0,23.69,0
06APR2013:09:00:00,24.81203333,80.98,0,24.22,0
06APR2013:09:15:00,25.21629444,79.19,0,24.63,0
06APR2013:09:30:00,25.98897222,78.45,0,25.35,0
06APR2013:09:45:00,26.26041667,77.05,0,25.63,0
06APR2013:10:00:00,26.52291667,76.15,0,25.89,0
06APR2013:10:15:00,27.33969444,74.15,0,26.68,0
06APR2013:10:30:00,29.65134206,71.88,0,27.35,0.35
06APR2013:10:45:00,30.09823423,70.33,0,27.68,0.68
06APR2013:11:00:00,30.98266965,68.78,0,28.25,1.25
06APR2013:11:15:00,32.09450262,67.88,0,28.88,1.88
06APR2013:11:30:00,32.61595317,65.79,0,29.32,2.32
06APR2013:11:45:00,33.27382958,64.33,0,29.78,2.78
06APR2013:12:00:00,33.67138564,62.88,0,30.12,3.12
06APR2013:12:15:00,33.89929528,60.75,0,30.46,3.46
06APR2013:12:30:00,34.89710217,58.69,0,31.18,4.18
06APR2013:12:45:00,34.88690442,57.33,0,31.34,4.34
06APR2013:13:00:00,35.30473336,56.78,0,31.61,4.61
06APR2013:13:15:00,35.21725501,55.97,0,31.67,4.67
06APR2013:13:30:00,35.43737842,55.32,0,31.86,4.86
06APR2013:13:45:00,35.43754656,54.78,0,31.93,4.93
06APR2013:14:00:00,36.01444307,53.35,0,32.4,5.4
06APR2013:14:15:00,36.57994843,52.99,0,32.72,5.72
06APR2013:14:30:00,36.73301464,51.66,0,32.98,5.98
06APR2013:14:45:00,36.58008568,49.54,0,33.21,6.21
06APR2013:15:00:00,36.34738765,48.05,0,33.31,6.31
06APR2013:15:15:00,36.41101737,48.96,0,33.21,6.21
06APR2013:15:30:00,36.03078234,49.23,0,32.98,5.98
06APR2013:15:45:00,35.9535159,50.23,0,32.8,5.8
06APR2013:16:00:00,35.24946905,50.38,0,32.42,5.42
06APR2013:16:15:00,34.86604362,50.45,0,32.21,5.21
06APR2013:16:30:00,34.43390546,51.06,0,31.9,4.9
06APR2013:16:45:00,34.55010882,52.39,0,31.79,4.79
06APR2013:17:00:00,34.84612668,54.05,0,31.73,4.73
06APR2013:17:15:00,34.79137698,56.38,0,31.41,4.41
06APR2013:17:30:00,34.96527259,58.05,0,31.29,4.29
06APR2013:17:45:00,34.53089162,59.23,0,30.94,3.94
06APR2013:18:00:00,34.23905222,59.56,0,30.76,3.76
06APR2013:18:15:00,34.06664891,60.05,0,30.62,3.62
06APR2013:18:30:00,33.36331298,61.35,0,30.13,3.13
06APR2013:18:45:00,33.08536021,61.93,0,29.93,2.93
06APR2013:19:00:00,32.90080405,62.39,0,29.79,2.79
06APR2013:19:15:00,32.69339827,63.35,0,29.59,2.59
06APR2013:19:30:00,32.06122572,64.05,0,29.2,2.2
06APR2013:19:45:00,31.57770929,64.45,0,28.91,1.91
06APR2013:20:00:00,31.3227836,65.32,0,28.7,1.7
06APR2013:20:15:00,31.22880827,66.05,0,28.59,1.59
06APR2013:20:30:00,31.0156744,67.15,0,28.39,1.39
06APR2013:20:45:00,30.76585748,68.05,0,28.19,1.19
06APR2013:21:00:00,30.21403263,69.27,0,27.81,0.81
06APR2013:21:15:00,29.78964243,70.05,0,27.53,0.53
06APR2013:21:30:00,29.56836941,70.18,0,27.4,0.4
06APR2013:21:45:00,29.49680781,71.08,0,27.31,0.31
06APR2013:22:00:00,29.30755999,71.56,0,27.18,0.18
06APR2013:22:15:00,29.17224048,72.26,0,27.07,0.07
06APR2013:22:30:00,27.30623889,73.29,0,26.67,0
06APR2013:22:45:00,27.21663889,73.65,0,26.58,0
06APR2013:23:00:00,26.98012222,73.86,0,26.36,0
06APR2013:23:15:00,26.75878333,74.23,0,26.15,0
06APR2013:23:30:00,26.63536667,74.98,0,26.02,0
06APR2013:23:45:00,26.49546667,75.52,0,25.88,0
07APR2013:00:00:00,26.30396111,76.19,0,25.69,0
07APR2013:00:15:00,25.99648889,72.84,0,25.49,0
07APR2013:00:30:00,25.82463333,73.42,0,25.32,0
07APR2013:00:45:00,25.55198333,73.51,0,25.07,0
07APR2013:01:00:00,25.20386667,74.08,0,24.74,0
07APR2013:01:15:00,24.91130556,74.25,0,24.47,0
07APR2013:01:30:00,24.68761667,74.53,0,24.26,0
07APR2013:01:45:00,24.47153333,74.68,0,24.06,0
07APR2013:02:00:00,24.27767778,75.26,0,23.87,0
07APR2013:02:15:00,23.91650556,75.33,0,23.54,0
07APR2013:02:30:00,23.73410556,76.77,0,23.34,0
07APR2013:02:45:00,23.59498889,77.34,0,23.2,0
07APR2013:03:00:00,23.45668889,77.52,0,23.07,0
07APR2013:03:15:00,23.24008333,77.65,0,22.87,0
07APR2013:03:30:00,23.01430556,77.85,0,22.66,0
07APR2013:03:45:00,22.90241111,78.62,0,22.54,0
07APR2013:04:00:00,22.80050556,78.93,0,22.44,0
07APR2013:04:15:00,22.84346111,78.89,0,22.48,0
07APR2013:04:30:00,22.72268889,79.32,0,22.36,0
07APR2013:04:45:00,22.61030556,79.65,0,22.25,0
07APR2013:05:00:00,22.60132778,80.57,0,22.22,0
07APR2013:05:15:00,22.22915556,80.64,0,21.88,0
07APR2013:05:30:00,22.08850556,80.73,0,21.75,0
07APR2013:05:45:00,22.05681111,80.78,0,21.72,0
07APR2013:06:00:00,21.95490556,81.09,0,21.62,0
07APR2013:06:15:00,21.86426111,81.41,0,21.53,0
07APR2013:06:30:00,21.73408889,81.48,0,21.41,0
07APR2013:06:45:00,21.99880556,82.35,0,21.63,0
07APR2013:07:00:00,22.40756667,83.26,0,21.98,0
07APR2013:07:15:00,22.70375,83.65,0,22.24,0
07APR2013:07:30:00,23.07252778,83.45,0,22.58,0
07APR2013:07:45:00,23.41751111,82.76,0,22.91,0
07APR2013:08:00:00,23.77528889,82.56,0,23.24,0
07APR2013:08:15:00,24.61452222,81.42,0,24.03,0
07APR2013:08:30:00,25.17745,80.23,0,24.57,0
07APR2013:08:45:00,25.88830556,79.65,0,25.23,0
07APR2013:09:00:00,26.75319444,78.65,0,26.04,0
07APR2013:09:15:00,27.44446667,77.32,0,26.7,0
07APR2013:09:30:00,29.2391191,76.52,0,26.91,0
07APR2013:09:45:00,29.79968955,75.62,0,27.23,0.23
07APR2013:10:00:00,31.23691384,73.56,0,28.04,1.04
07APR2013:10:15:00,32.27755466,71.52,0,28.67,1.67
07APR2013:10:30:00,32.41668644,69.36,0,28.91,1.91
07APR2013:10:45:00,32.77711672,67.52,0,29.24,2.24
07APR2013:11:00:00,34.02394301,66.53,0,29.91,2.91
07APR2013:11:15:00,34.23851375,65.42,0,30.12,3.12
07APR2013:11:30:00,35.02788739,63.52,0,30.68,3.68
07APR2013:11:45:00,35.31119744,62.35,0,30.94,3.94
07APR2013:12:00:00,35.71534566,61.42,0,31.23,4.23
07APR2013:12:15:00,35.90952589,59.35,0,31.57,4.57
07APR2013:12:30:00,35.67599707,57.46,0,31.7,4.7
07APR2013:12:45:00,35.28881265,55.85,0,31.72,4.72
07APR2013:13:00:00,35.72956107,54.64,0,32.09,5.09
07APR2013:13:15:00,36.03020781,53.48,0,32.39,5.39
07APR2013:13:30:00,36.30499054,52.26,0,32.69,5.69
07APR2013:13:45:00,36.57866503,51.42,0,32.94,5.94
07APR2013:14:00:00,36.96568984,50.35,0,33.28,6.28
07APR2013:14:15:00,37.15912885,49.35,0,33.52,6.52
07APR2013:14:30:00,37.38191953,48.53,0,33.75,6.75
07APR2013:14:45:00,37.39573677,47.65,0,33.89,6.89
07APR2013:15:00:00,37.34781874,48.62,0,33.72,6.72
07APR2013:15:15:00,37.34656969,49.35,0,33.61,6.61
07APR2013:15:30:00,37.15881912,50.23,0,33.39,6.39
07APR2013:15:45:00,37.02952214,50.56,0,33.28,6.28
07APR2013:16:00:00,36.33148008,51.35,0,32.83,5.83
07APR2013:16:15:00,35.79212039,51.45,0,32.55,5.55
07APR2013:16:30:00,35.73418786,52.56,0,32.37,5.37
07APR2013:16:45:00,35.38743037,52.69,0,32.18,5.18
07APR2013:17:00:00,34.97650803,53.32,0,31.89,4.89
07APR2013:17:15:00,34.59632365,54.23,0,31.58,4.58
07APR2013:17:30:00,34.45807989,55.35,0,31.37,4.37
07APR2013:17:45:00,33.65693414,56.32,0,30.84,3.84
07APR2013:18:00:00,33.46582468,57.45,0,30.61,3.61
07APR2013:18:15:00,33.30117503,58.65,0,30.39,3.39
07APR2013:18:30:00,33.10604678,59.65,0,30.18,3.18
07APR2013:18:45:00,32.76337595,60.23,0,29.94,2.94
07APR2013:19:00:00,32.4607905,61.32,0,29.67,2.67
07APR2013:19:15:00,32.30548482,62.53,0,29.47,2.47
07APR2013:19:30:00,32.13349059,63.59,0,29.28,2.28
07APR2013:19:45:00,31.72866328,64.45,0,28.99,1.99
07APR2013:20:00:00,31.47802039,65.35,0,28.78,1.78
07APR2013:20:15:00,31.44278641,66.45,0,28.67,1.67
07APR2013:20:30:00,31.23193561,67.58,0,28.47,1.47
07APR2013:20:45:00,31.12969689,69.53,0,28.27,1.27
07APR2013:21:00:00,30.99319612,71.24,0,28.08,1.08
07APR2013:21:15:00,30.45239336,71.36,0,27.8,0.8
07APR2013:21:30:00,30.30384913,72.23,0,27.67,0.67
07APR2013:21:45:00,30.15431195,72.46,0,27.58,0.58
07APR2013:22:00:00,29.90975431,72.53,0,27.45,0.45
07APR2013:22:15:00,29.70867557,72.62,0,27.34,0.34
07APR2013:22:30:00,29.22538474,72.65,0,27.08,0.08
07APR2013:22:45:00,29.06963997,72.75,0,26.99,0
07APR2013:23:00:00,28.70112098,73.09,0,26.77,0
07APR2013:23:15:00,27.0818,73.12,0,26.47,0
07APR2013:23:30:00,26.76645556,73.26,0,26.18,0
07APR2013:23:45:00,26.58180556,73.35,0,26.01,0
08APR2013:00:00:00,26.29867778,73.46,0,25.75,0
08APR2013:00:15:00,25.99090556,73.89,0,25.46,0
08APR2013:00:30:00,25.85100556,74.43,0,25.32,0
08APR2013:00:45:00,25.69507778,75.62,0,25.15,0
08APR2013:01:00:00,25.42445,76.63,0,24.88,0
08APR2013:01:15:00,25.18998889,77.34,0,24.65,0
08APR2013:01:30:00,24.91965556,77.94,0,24.39,0
08APR2013:01:45:00,24.67106111,78.53,0,24.15,0
08APR2013:02:00:00,24.55208333,79.45,0,24.02,0
08APR2013:02:15:00,24.34935,79.69,0,23.83,0
08APR2013:02:30:00,24.09918889,80.22,0,23.59,0
08APR2013:02:45:00,23.86368333,80.89,0,23.36,0
08APR2013:03:00:00,23.64469444,81.35,0,23.15,0
08APR2013:03:15:00,23.51292222,81.78,0,23.02,0
08APR2013:03:30:00,23.38141111,82.22,0,22.89,0
08APR2013:03:45:00,23.15928889,82.56,0,22.68,0
08APR2013:04:00:00,23.00290556,82.89,0,22.53,0
08APR2013:04:15:00,22.82579444,83.69,0,22.35,0
08APR2013:04:30:00,22.65080556,84.15,0,22.18,0
08APR2013:04:45:00,22.48551111,84.56,0,22.02,0
08APR2013:05:00:00,22.33986667,84.88,0,21.88,0
08APR2013:05:15:00,22.2534,85.36,0,21.79,0
08APR2013:05:30:00,22.10697222,85.65,0,21.65,0
08APR2013:05:45:00,22.04567222,85.83,0,21.59,0
08APR2013:06:00:00,21.91935,86.89,0,21.45,0
08APR2013:06:15:00,21.86297778,87.68,0,21.38,0
08APR2013:06:30:00,21.62407778,88.22,0,21.15,0
08APR2013:06:45:00,21.70685556,88.02,0,21.23,0
08APR2013:07:00:00,21.95123889,87.69,0,21.46,0
08APR2013:07:15:00,22.35197222,87.45,0,21.83,0
08APR2013:07:30:00,22.77470556,87.21,0,22.22,0
08APR2013:07:45:00,23.10473889,86.79,0,22.53,0
08APR2013:08:00:00,23.49186111,86.45,0,22.89,0
08APR2013:08:15:00,23.99763333,86.02,0,23.36,0
08APR2013:08:30:00,24.58275556,85.68,0,23.9,0
08APR2013:08:45:00,25.28525556,84.78,0,24.56,0
08APR2013:09:00:00,26.16163333,84.22,0,25.37,0
08APR2013:09:15:00,26.84742222,82.68,0,26.03,0
08APR2013:09:30:00,27.04630556,81.45,0,26.24,0
08APR2013:09:45:00,27.38081111,80.78,0,26.56,0
08APR2013:10:00:00,30.53143956,79.58,0,27.37,0.37
08APR2013:10:15:00,31.73405954,77.59,0,28,1
08APR2013:10:30:00,32.09069861,76.25,0,28.24,1.24
08APR2013:10:45:00,32.71601804,75.34,0,28.57,1.57
08APR2013:11:00:00,33.9185667,73.23,0,29.24,2.24
08APR2013:11:15:00,34.28225311,72.54,0,29.45,2.45
08APR2013:11:30:00,35.12553651,70.26,0,30.01,3.01
08APR2013:11:45:00,35.32601646,68.51,0,30.27,3.27
08APR2013:12:00:00,35.51911633,66.54,0,30.56,3.56
08APR2013:12:15:00,35.74449936,64.35,0,30.9,3.9
08APR2013:12:30:00,35.60265385,62.69,0,31.03,4.03
08APR2013:12:45:00,35.26552538,61.23,0,31.05,4.05
08APR2013:13:00:00,35.58054659,59.35,0,31.42,4.42
08APR2013:13:15:00,36.0549207,58.68,0,31.72,4.72
08APR2013:13:30:00,36.39080807,57.53,0,32.02,5.02
08APR2013:13:45:00,36.85606925,57.22,0,32.27,5.27
08APR2013:14:00:00,37.1312108,55.62,0,32.61,5.61
08APR2013:14:15:00,37.58533266,55.35,0,32.85,5.85
08APR2013:14:30:00,37.63346663,53.88,0,33.08,6.08
08APR2013:14:45:00,37.56069848,52.68,0,33.22,6.22
08APR2013:15:00:00,37.24676096,52.86,0,33.05,6.05
08APR2013:15:15:00,37.09803872,53.15,0,32.94,5.94
08APR2013:15:30:00,36.68625238,53.35,0,32.72,5.72
08APR2013:15:45:00,36.57885397,53.78,0,32.61,5.61
08APR2013:16:00:00,35.79791719,54.36,0,32.16,5.16
08APR2013:16:15:00,35.33534596,54.78,0,31.88,4.88
08APR2013:16:30:00,35.19550751,55.65,0,31.7,4.7
08APR2013:16:45:00,34.95157364,56.21,0,31.51,4.51
08APR2013:17:00:00,34.55578434,56.98,0,31.22,4.22
08APR2013:17:15:00,34.83546205,60.73,0,30.91,3.91
08APR2013:17:30:00,34.90817229,62.95,0,30.69,3.69
08APR2013:17:45:00,34.7163329,64.34,0,30.45,3.45
08APR2013:18:00:00,34.25388501,63.87,0,30.29,3.29
08APR2013:18:15:00,33.62998985,63.65,0,30.02,3.02
08APR2013:18:30:00,33.4441766,65.25,0,29.77,2.77
08APR2013:18:45:00,33.12041757,65.83,0,29.56,2.56
08APR2013:19:00:00,32.91989663,65.66,0,29.48,2.48
08APR2013:19:15:00,32.66369498,66.37,0,29.29,2.29
08APR2013:19:30:00,32.43907303,66.71,0,29.15,2.15
08APR2013:19:45:00,32.16437971,66.65,0,29.02,2.02
08APR2013:20:00:00,31.82643713,67.49,0,28.78,1.78
08APR2013:20:15:00,31.70580965,67.85,0,28.69,1.69
08APR2013:20:30:00,31.41603016,68.92,0,28.46,1.46
08APR2013:20:45:00,31.17598172,68.77,0,28.35,1.35
08APR2013:21:00:00,30.90911306,69.22,0,28.18,1.18
08APR2013:21:15:00,30.6466951,69.56,0,28.02,1.02
08APR2013:21:30:00,30.28965445,69.89,0,27.81,0.81
08APR2013:21:45:00,30.11931909,70.35,0,27.69,0.69
08APR2013:22:00:00,29.93543233,70.87,0,27.56,0.56
08APR2013:22:15:00,29.57523714,71.68,0,27.32,0.32
08APR2013:22:30:00,29.3275501,72.36,0,27.15,0.15
08APR2013:22:45:00,29.13999948,72.93,0,27.02,0.02
08APR2013:23:00:00,28.78156841,73.68,0,26.79,0
08APR2013:23:15:00,27.20952222,74.22,0,26.56,0
08APR2013:23:30:00,27.0314,74.56,0,26.39,0
08APR2013:23:45:00,26.85301667,74.89,0,26.22,0
09APR2013:00:00:00,26.76628889,75.36,0,26.13,0
09APR2013:00:15:00,26.55151111,75.56,0,25.93,0
09APR2013:00:30:00,26.22490556,75.69,0,25.63,0
09APR2013:00:45:00,26.13791667,76.15,0,25.54,0
09APR2013:01:00:00,26.04413889,76.35,0,25.45,0
09APR2013:01:15:00,25.98545,76.63,0,25.39,0
09APR2013:01:30:00,25.84923889,76.89,0,25.26,0
09APR2013:01:45:00,25.76225,77.35,0,25.17,0
09APR2013:02:00:00,25.61712778,77.69,0,25.03,0
09APR2013:02:15:00,25.55213889,78.15,0,24.96,0
09APR2013:02:30:00,25.49162222,78.36,0,24.9,0
09APR2013:02:45:00,25.37584444,78.56,0,24.79,0
09APR2013:03:00:00,25.23989444,78.83,0,24.66,0
09APR2013:03:15:00,25.16047778,79.58,0,24.57,0
09APR2013:03:30:00,25.05831111,79.88,0,24.47,0
09APR2013:03:45:00,25.02658333,80.35,0,24.43,0
09APR2013:04:00:00,24.99906667,80.56,0,24.4,0
09APR2013:04:15:00,24.91446111,80.69,0,24.32,0
09APR2013:04:30:00,24.85342222,80.88,0,24.26,0
09APR2013:04:45:00,24.76356111,81.23,0,24.17,0
09APR2013:05:00:00,24.63939444,81.53,0,24.05,0
09APR2013:05:15:00,24.46992222,81.78,0,23.89,0
09APR2013:05:30:00,24.26506667,82.36,0,23.69,0
09APR2013:05:45:00,24.01490556,82.89,0,23.45,0
09APR2013:06:00:00,23.89253333,83.68,0,23.32,0
09APR2013:06:15:00,23.72041667,84.25,0,23.15,0
09APR2013:06:30:00,23.41812778,84.89,0,22.86,0
09APR2013:06:45:00,23.33146667,84.52,0,22.79,0
09APR2013:07:00:00,23.41398333,84.31,0,22.87,0
09APR2013:07:15:00,23.93519444,84.05,0,23.35,0
09APR2013:07:30:00,24.45379444,83.69,0,23.83,0
09APR2013:07:45:00,25.0193,83.02,0,24.36,0
09APR2013:08:00:00,25.58741667,82.45,0,24.89,0
09APR2013:08:15:00,26.44101111,81.86,0,25.68,0
09APR2013:08:30:00,27.16156111,81.23,0,26.35,0
09APR2013:08:45:00,29.47600235,80.25,0,26.87,0
09APR2013:09:00:00,30.00942699,79.35,0,27.15,0.15
09APR2013:09:15:00,30.27224329,78.28,0,27.32,0.32
09APR2013:09:30:00,30.72453863,77.05,0,27.59,0.59
09APR2013:09:45:00,31.17116418,76.38,0,27.83,0.83
09APR2013:10:00:00,31.89817749,75.18,0,28.23,1.23
09APR2013:10:15:00,32.38710109,73.19,0,28.59,1.59
09APR2013:10:30:00,32.69037062,71.85,0,28.83,1.83
09APR2013:10:45:00,35.16770482,70.94,0,29.96,2.96
09APR2013:11:00:00,32.96999661,68.75,0,29.22,2.22
09APR2013:11:15:00,33.23186965,67.55,0,29.45,2.45
09APR2013:11:30:00,33.38018607,65.86,0,29.68,2.68
09APR2013:11:45:00,33.45662043,64.11,0,29.89,2.89
09APR2013:12:00:00,33.5726694,62.14,0,30.15,3.15
09APR2013:12:15:00,33.62204114,60.78,0,30.32,3.32
09APR2013:12:30:00,33.92200321,58.45,0,30.73,3.73
09APR2013:12:45:00,33.70886494,57.33,0,30.75,3.75
09APR2013:13:00:00,34.05132691,55.69,0,31.12,4.12
09APR2013:13:15:00,34.21495912,53.93,0,31.42,4.42
09APR2013:13:30:00,34.38330188,52.25,0,31.72,4.72
09APR2013:13:45:00,34.49659489,50.78,0,31.97,4.97
09APR2013:14:00:00,34.5088268,49.46,0,32.15,5.15
09APR2013:14:15:00,34.49495172,48.35,0,32.29,5.29
09APR2013:14:30:00,34.76698715,47.46,0,32.56,5.56
09APR2013:14:45:00,34.35075503,47.75,0,32.29,5.29
09APR2013:15:00:00,34.15824528,47.99,0,32.15,5.15
09APR2013:15:15:00,34.05330932,48.53,0,32.02,5.02
09APR2013:15:30:00,33.56903749,48.95,0,31.69,4.69
09APR2013:15:45:00,33.43763931,49.38,0,31.56,4.56
09APR2013:16:00:00,33.14814137,49.96,0,31.32,4.32
09APR2013:16:15:00,32.99623034,50.38,0,31.18,4.18
09APR2013:16:30:00,32.90118454,51.25,0,31.02,4.02
09APR2013:16:45:00,32.74064916,51.81,0,30.86,3.86
09APR2013:17:00:00,32.53479843,52.58,0,30.65,3.65
09APR2013:17:15:00,32.80332844,56.33,0,30.38,3.38
09APR2013:17:30:00,32.88148673,58.55,0,30.18,3.18
09APR2013:17:45:00,32.85818115,59.94,0,30.02,3.02
09APR2013:18:00:00,32.31827754,59.47,0,29.78,2.78
09APR2013:18:15:00,31.68696373,59.25,0,29.45,2.45
09APR2013:18:30:00,31.67555405,60.85,0,29.29,2.29
09APR2013:18:45:00,31.48608661,61.43,0,29.13,2.13
09APR2013:19:00:00,31.26420274,61.26,0,29.02,2.02
09APR2013:19:15:00,31.09469463,61.97,0,28.86,1.86
09APR2013:19:30:00,30.91941351,62.31,0,28.73,1.73
09APR2013:19:45:00,30.67005972,62.25,0,28.59,1.59
09APR2013:20:00:00,30.44658351,63.09,0,28.39,1.39
09APR2013:20:15:00,30.20766563,63.45,0,28.22,1.22
09APR2013:20:30:00,30.15817233,64.52,0,28.11,1.11
09APR2013:20:45:00,29.98823164,64.37,0,28.02,1.02
09APR2013:21:00:00,29.77568786,64.82,0,27.86,0.86
09APR2013:21:15:00,29.55104142,65.16,0,27.7,0.7
09APR2013:21:30:00,29.24656142,65.49,0,27.49,0.49
09APR2013:21:45:00,29.10018581,65.95,0,27.37,0.37
09APR2013:22:00:00,28.94216819,66.47,0,27.24,0.24
09APR2013:22:15:00,28.87068686,67.28,0,27.15,0.15
09APR2013:22:30:00,28.7204869,67.96,0,27.02,0.02
09APR2013:22:45:00,28.54255026,68.53,0,26.88,0
09APR2013:23:00:00,28.51888432,69.28,0,26.83,0
09APR2013:23:15:00,27.23763333,69.82,0,26.69,0
09APR2013:23:30:00,27.21608889,70.68,0,26.65,0
09APR2013:23:45:00,27.07618889,71.22,0,26.51,0
10APR2013:00:00:00,27.05546111,71.69,0,26.48,0
10APR2013:00:15:00,26.85351111,71.96,0,26.29,0
10APR2013:00:30:00,26.52690556,72.09,0,25.99,0
10APR2013:00:45:00,26.43991667,72.55,0,25.9,0
10APR2013:01:00:00,26.34613889,72.75,0,25.81,0
10APR2013:01:15:00,26.28745,73.03,0,25.75,0
10APR2013:01:30:00,26.15123889,73.29,0,25.62,0
10APR2013:01:45:00,26.06425,73.75,0,25.53,0
10APR2013:02:00:00,25.91912778,74.09,0,25.39,0
10APR2013:02:15:00,25.85413889,74.55,0,25.32,0
10APR2013:02:30:00,25.79362222,74.76,0,25.26,0
10APR2013:02:45:00,25.67784444,74.96,0,25.15,0
10APR2013:03:00:00,25.54189444,75.23,0,25.02,0
10APR2013:03:15:00,25.46247778,75.98,0,24.93,0
10APR2013:03:30:00,25.36031111,76.28,0,24.83,0
10APR2013:03:45:00,25.32858333,76.75,0,24.79,0
10APR2013:04:00:00,25.30106667,76.96,0,24.76,0
10APR2013:04:15:00,25.21646111,77.09,0,24.68,0
10APR2013:04:30:00,25.15542222,77.28,0,24.62,0
10APR2013:04:45:00,25.06556111,77.63,0,24.53,0
10APR2013:05:00:00,24.94139444,77.93,0,24.41,0
10APR2013:05:15:00,24.77192222,78.18,0,24.25,0
10APR2013:05:30:00,24.56706667,78.76,0,24.05,0
10APR2013:05:45:00,24.31690556,79.29,0,23.81,0
10APR2013:06:00:00,24.19453333,80.08,0,23.68,0
10APR2013:06:15:00,24.02241667,80.65,0,23.51,0
10APR2013:06:30:00,23.72012778,81.29,0,23.22,0
10APR2013:06:45:00,23.64573889,81.39,0,23.15,0
10APR2013:07:00:00,23.71598333,80.71,0,23.23,0
10APR2013:07:15:00,24.23719444,80.45,0,23.71,0
10APR2013:07:30:00,24.75579444,80.09,0,24.19,0
10APR2013:07:45:00,25.3213,79.42,0,24.72,0
10APR2013:08:00:00,25.88941667,78.85,0,25.25,0
10APR2013:08:15:00,26.74301111,78.26,0,26.04,0
10APR2013:08:30:00,28.92848765,77.63,0,26.71,0
